id,app,content,score,timestamp,aspects,opinions,sentiments,categories,mapped_categories
1509,Sunwai,Horrible app,1,02/01/2024 7:41,['app'],['Horrible'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1510,Sunwai,Very ncy app easy to use and good support,5,02/01/2024 0:55,"['app', 'support']","['easy to use', 'good']","['positive', 'positive']","['SOFTWARE#USABILITY', 'SOFTWARE#USABILITY']","['APP#USABILITY_FEATURES', 'APP#USABILITY_FEATURES']"
1511,Sunwai,"It worked very smoothly, no doubt sbp has done a good job. My complaint was resolved within 2 days. Hats off to you guys!!",5,01/01/2024 23:04,['sbp'],['good job'],['positive'],['COMPANY#GENERAL'],['BANK_REPUTATION']
1512,Sunwai,User friendly,5,01/01/2024 22:06,['user'],['friendly'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1513,Sunwai,Loved the application it's very beneficial for the costomers.,5,01/01/2024 21:59,"['application', 'costomers']","['Loved', 'beneficial']","['positive', 'positive']","['SOFTWARE#GENERAL', 'COMPANY#GENERAL']","['APP#FEATURES', 'BANK_REPUTATION']"
1514,Sunwai,"Sign-up issue, OTP code received but not being useful.",1,01/01/2024 18:49,"['Sign-up issue', 'OTP code']","['not being useful', 'not being useful']","['negative', 'negative']","['SOFTWARE#GENERAL', 'SOFTWARE#GENERAL']","['APP#FEATURES', 'APP#FEATURES']"
1515,Sunwai,Bug when registration submit...... where are the developers type '_oneByteString' is not a subtype of type int to index. OTP not receiving via sms,1,01/01/2024 16:30,"[""'_oneByteString'""]",['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1516,Sunwai,Worked as per required inputs so far.,5,01/01/2024 14:03,['NULL'],['NULL'],['positive'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
1517,Sunwai,Excellent condition,5,01/01/2024 13:41,['condition'],['Excellent'],['positive'],['LAPTOP#QUALITY'],['APP#QUALITY_FEEDBACK']
1518,Sunwai,could not register after receiving OTP code. hope to see action by developer team to resolve the issue.,2,01/01/2024 12:19,['NULL'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1519,Sunwai,Complaint has been registered,5,01/01/2024 11:56,['Complaint'],['registered'],['positive'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1520,Sunwai,Looks good user has been registered,5,01/01/2024 11:54,['user'],['good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1521,Sunwai,Very slow and confusing,1,01/01/2024 0:25,['NULL'],['slow'],['negative'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
1522,Sunwai,Bekaaar Sign up me hee masla he aagay konse teer maare gi,1,01/01/2024 0:24,['hee masla'],['NULL'],['positive'],['RESTAURANT#GENERAL'],['LOCATION_FEEDBACK_MISC']
1523,Sunwai,User has been registered and I just lodge my complaint hope so positive response,5,31/12/2023 22:55,['User'],['NULL'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1524,Sunwai,Succesafully lodge complaint UI is friendly,5,31/12/2023 22:48,['UI'],['friendly'],['positive'],['OS#GENERAL'],['SYSTEM_UI']
1525,Sunwai,"پاسورڈ ھی رسیو نہیں ھوتا۔ دوبارہ او ٹی پی کے لئے دس منٹ کا ویٹ ٹائم ھے جو بہت زیادہ ٹائم ھے بالکل بیکار ایپ ھے Totally useless app U will not receive the password after logging in. For the second time OTP u have to wait for 10 minutes, which is tooooo much time.",1,31/12/2023 19:51,['app'],['useless'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1526,Sunwai,Unable to login,1,31/12/2023 14:51,['login'],['Unable'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1527,Sunwai,very poor by SBP. getting high wages and inducted poor lazy uneducated peoples. even one app can't b launched in a proper way. a university level student can't be developed by SBP. password received after too much time tha input screen gone when screen reappeared password expired. almost 5 tries sane result. Shane on sbm IT team....,1,31/12/2023 11:55,['NULL'],['poor'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1528,Sunwai,"Creating app for customers while ignoring private banks overburdening the staff with loads of work. My manager put all work on my shoulders while their favorite staff is roaming free, this affects my performance and output. They are not keeping the proper work force. Many private banks needs to through rigorous checking by SBP for JDs. SBP is keeping blind eye for lower staff.",1,31/12/2023 10:48,"['private banks', 'private banks']","['ignoring', 'overburdening the staff']","['negative', 'negative']","['SUPPORT#GENERAL', 'SUPPORT#GENERAL']","['CUSTOMER_SUPPORT', 'CUSTOMER_SUPPORT']"
1529,Sunwai,Another terrible experience with this public app! No OTP is being received. Last time it shows the developers updated this app 6 months ago. It means they are not even interested to upgrade it n fix the bugs whereas the hundreds of users have highlighted the same issues again and again.,1,31/12/2023 0:16,['public app'],['terrible experience'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1530,Sunwai,Worst ever app...no response received from so called OTP......,1,30/12/2023 21:12,['app'],['Worst'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1531,Sunwai,application not working properly. facing the issues in sign up.,1,30/12/2023 14:43,['application'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1532,Sunwai,Very useful application for peoples,5,30/12/2023 14:37,['application'],['useful'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
1533,Sunwai,It is a very user friendly app. Nice experience using it.,5,30/12/2023 13:14,['app'],['user friendly'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
1534,Sunwai,"Pathetic app, didn't create profile for complaint registration",1,30/12/2023 11:18,['app'],['Pathetic'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1535,Sunwai,"Worst App!!! Even after its relaunch, the team has failed to address Signup issues. Also there is no sense for the requirement of 12 digit password. Before making a public announcement of the app relaunch, your QA team should have atleast checked and resolved basic bugs.",1,30/12/2023 10:20,['App'],['Worst'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1536,Sunwai,App is launched without testing by SBP. This is the level of our Regulatory Institutions that they even don't know the basics of launching a new application. OTP generated is not being accepted by App. It took 10 mints for requesting new OTP. I am trying to sign up for the first time and app shows user already exists.,1,30/12/2023 9:34,['App'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1537,Sunwai,Sign up feature is not working,2,30/12/2023 1:47,['Sign up feature'],['not working'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1538,Sunwai,Sir apny jo portal jari ki hai sunwai us main arifwala city add nahi hai is ko bi add kary thanks,1,29/12/2023 22:28,['portal'],['NULL'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1539,Sunwai,"Not even enable to login as i entered otp, app shows message that something went wrong while setting password on active directory.",1,29/12/2023 22:08,['app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1540,Sunwai,nice steps taken. its a user friendly app.,5,29/12/2023 17:48,['app'],['nice'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
1541,Sunwai,Excellent work by SBP.. Very helpful application,5,29/12/2023 17:43,"['work', 'application']","['Excellent', 'helpful']","['positive', 'positive']","['LAPTOP#GENERAL', 'SOFTWARE#GENERAL']","['APP#GENERAL_EXPERIENCE', 'APP#FEATURES']"
1542,Sunwai,Successful created user and lodge a complaint thaankyou,5,29/12/2023 16:31,['user'],['Successful'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1543,Sunwai,Use less,1,29/12/2023 16:14,['NULL'],['less'],['negative'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
1544,Sunwai,Best App For Customers❤❤❤,5,29/12/2023 16:01,['App'],['Best'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1545,Sunwai,Great application and also user-friendly.,5,29/12/2023 15:33,['application'],['Great'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
1546,Sunwai,Not good experience,1,29/12/2023 15:29,['NULL'],['Not good'],['negative'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1547,Sunwai,Good,5,07/04/2023 5:16,['NULL'],['Good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1548,Sunwai,Not working,1,01/03/2023 22:02,['NULL'],['Not working'],['negative'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
1549,Sunwai,#NAME?,1,16/02/2023 0:21,"['app', 'Pakistani banks']","['third class', 'useless']","['negative', 'negative']","['SOFTWARE#GENERAL', 'SOFTWARE#GENERAL']","['APP#FEATURES', 'APP#FEATURES']"
1550,Sunwai,Useless,1,02/02/2023 2:35,['NULL'],['useless'],['negative'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
1551,Sunwai,Very very very POOR service. not getting OTP.😡😡😡😡😡😡,1,05/01/2023 21:01,['service'],['POOR'],['negative'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1552,Sunwai,Unable to sign up,1,18/12/2022 13:53,['sign up'],['Unable'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1553,Sunwai,Umable to login... Every time same error of SOMETHING WENT WRONG,1,06/12/2022 14:58,['login'],['Umable'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1554,Sunwai,Was not able to even sign-up. It was stuck on Gender box and did not move forward. This App really reflect the quality of service at our public institutions. Pathetic work - least to say.,1,06/12/2022 14:03,['App'],['pate the quality of service'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1555,Sunwai,very helpful and very power full,5,05/12/2022 18:21,['NULL'],['helpful'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1556,Sunwai,Another absolutely rubbish app by SBP. First sohni darti app for overseas Pakistani you can not use NICOP on that. Now this one which never created your account and doesn't let you log in When SBP will create something reliable?,1,02/12/2022 17:38,['app'],['rude'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1557,Sunwai,I have no experience,5,02/12/2022 14:43,['NULL'],['NULL'],['negative'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1558,Sunwai,Still not functional properly. Password acceptance is having some issues.,1,02/12/2022 0:43,['Password acceptance'],['not functional properly'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1559,Sunwai,ماشاءاللہ اچھی بات ھے امید ھے اس کو پراپر مانیٹر کیا جائے گا,5,01/12/2022 15:44,['NULL'],['NULL'],['negative'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1560,Sunwai,Can't create ID and sign in or sign up,1,01/12/2022 14:01,['ID'],"[""Can't create""]",['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1561,Sunwai,This is a tribble application even not able to register otp is not working i wonder even how this app is relased to store without testign,1,01/12/2022 12:18,['tribble application'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1562,Sunwai,Doesnt accept the password (fullfilled all requirements) during signup...,1,03/09/2022 3:53,['password'],['NULL'],['negative'],['KEYBOARD#GENERAL'],['LOGIN_SECURITY_ISSUES']
1563,Sunwai,Expect more improvements to come in future.,5,08/07/2022 16:16,['improvements'],['Expect more'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1564,Sunwai,application and web site login is not active password during setting password,1,03/07/2022 9:09,"['application', 'web site login']","['NULL', 'NULL']","['negative', 'negative']","['SOFTWARE#OPERATION_PERFORMANCE', 'SOFTWARE#OPERATION_PERFORMANCE']","['APP#PERFORMANCE', 'APP#PERFORMANCE']"
1565,Sunwai,"Very convenient to use, especially in urdu version",5,28/06/2022 19:20,['urdu version'],['convenient'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
1566,Sunwai,Excellent initiative and app🧡,5,28/06/2022 19:10,"['initiative', 'app']","['Excellent', 'Excellent']","['positive', 'positive']","['SOFTWARE#GENERAL', 'SOFTWARE#GENERAL']","['APP#FEATURES', 'APP#FEATURES']"
1567,UBL Digital,excilent,5,11/07/2025 14:44,['NULL'],['excilent'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1568,UBL Digital,good service,5,11/07/2025 14:00,['service'],['good'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1569,UBL Digital,nice app,5,11/07/2025 13:32,['app'],['nice'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1570,UBL Digital,can't register on new phone as well as otp issue when registering or sending money can't enter otp manually sim must be in phone,1,11/07/2025 12:43,['phone'],['NULL'],['negative'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
1571,UBL Digital,very good app for online banking,5,11/07/2025 12:23,['app'],['good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1572,UBL Digital,add AIOU fee option too,4,11/07/2025 12:09,['AIOU fee option'],['NULL'],['positive'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1573,UBL Digital,UBL bank app is very good & very helpful I'm very happy use this app specifically God think is Avery time 24hr no network problems.. I'm start use this app I think 2017 I think this is best Bank app,5,11/07/2025 11:25,['UBL bank app'],['good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1574,UBL Digital,it amazing.,4,11/07/2025 11:16,['NULL'],['amazing'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1575,UBL Digital,"AoA, After the update, the RAAST PAYMENT option is not appearing under the Pay to anyone tab... will you please resolve it...",5,11/07/2025 11:11,['RAAST PAYMENT option'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1576,UBL Digital,good appp,5,11/07/2025 10:48,['appp'],['good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1577,UBL Digital,excellent 👍,5,11/07/2025 10:21,['NULL'],['excellent'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1578,UBL Digital,excellent app,5,11/07/2025 9:38,['app'],['excellent'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1579,UBL Digital,Ma sha ALLAH bht Achi app hain UBL Good work 💯💯👍🏻,5,11/07/2025 9:23,['Achi app'],['Good work'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1580,UBL Digital,excellent service,5,11/07/2025 8:16,['service'],['excellent'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1581,UBL Digital,"biometric doesn't work. If the first ""digital"" experience is visiting the branch for biometric, I already know everything I need to know about how digital UBL is.",1,11/07/2025 7:51,['biometric'],['NULL'],['negative'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1582,UBL Digital,good 💯,5,11/07/2025 7:32,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1583,UBL Digital,Good Experience so far 😊,5,11/07/2025 7:10,['Experience'],['Good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1584,UBL Digital,👍👍,5,11/07/2025 6:40,['NULL'],['NULL'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1585,UBL Digital,ab kaam hoy asaan zabardast,5,11/07/2025 6:33,['ab kaam hoy asaan zabardast'],['NULL'],['positive'],['RESTAURANT#GENERAL'],['LOCATION_FEEDBACK_MISC']
1586,UBL Digital,good experience 👍,5,11/07/2025 5:43,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1587,UBL Digital,it restarts the whole process each time I am trying finishing making my account and won't even respond telling me either it's a server error or connection problem when I try opening a digital account,1,11/07/2025 5:32,['NULL'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1588,UBL Digital,UBL digital app has multidimensional features and very helpful .,5,11/07/2025 5:23,['UBL digital app'],['multidimensional features'],['positive'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1589,UBL Digital,Excellent.,5,11/07/2025 4:08,['NULL'],['Excellent'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1590,UBL Digital,excellent 👍 👍👍 👍👍👍👍,5,11/07/2025 4:07,['NULL'],['excellent'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1591,UBL Digital,good work but some currently creates problem,5,11/07/2025 2:20,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1592,UBL Digital,it's very simple and very better app with other all banks I love ubl,5,11/07/2025 2:18,['ubl'],['love'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
1593,UBL Digital,excellent,5,11/07/2025 0:52,['NULL'],['excellent'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1594,UBL Digital,This is very good & easy aap,5,11/07/2025 0:10,['aap'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1595,UBL Digital,👍,5,11/07/2025 0:01,['NULL'],['NULL'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1596,UBL Digital,good,5,10/07/2025 23:46,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1597,UBL Digital,Best App Amongst Other Local Banking App 🙌,5,10/07/2025 23:36,['App'],['Best'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1598,UBL Digital,very fast and great service i am happy to use this app i like this app if you have 6 stars i am ready to give u 6,5,10/07/2025 22:33,"['service', 'app']","['fast', 'great']","['positive', 'positive']","['SERVICE#GENERAL', 'SOFTWARE#OPERATION_PERFORMANCE']","['BRANCH_SERVICE', 'APP#PERFORMANCE']"
1599,UBL Digital,exelent,5,10/07/2025 22:26,['NULL'],['exelent'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1600,UBL Digital,face issue on create Raast id,1,10/07/2025 20:51,['NULL'],['NULL'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1601,UBL Digital,very good 😊,5,10/07/2025 17:13,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1602,UBL Digital,good 😊,5,10/07/2025 17:04,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1603,UBL Digital,Great job,5,10/07/2025 16:42,['job'],['Great'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1604,UBL Digital,excellent performance 💯,5,10/07/2025 16:42,['NULL'],['excellent'],['positive'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
1605,UBL Digital,overall good but never show fees when send amount to other bank so thats a bed for me i request you to add fee option when we send moeny to another bank,5,10/07/2025 16:36,['NULL'],['good'],['negative'],['SHIPPING#GENERAL'],['DELIVERY_RELATED_FEEDBACK']
1606,UBL Digital,My best,5,10/07/2025 16:11,['NULL'],['best'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1607,UBL Digital,great app,5,10/07/2025 15:32,['app'],['great'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1608,UBL Digital,ubl digital app more expensive app,5,10/07/2025 14:20,['app'],['expensive'],['negative'],['SOFTWARE#PRICE'],['APP#PRICING_FEEDBACK']
1609,UBL Digital,smooth fast and active,5,10/07/2025 14:17,['NULL'],['smooth'],['positive'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
1610,UBL Digital,superb App Nice Working My Every Day transaction helpful App I Like It.,5,10/07/2025 13:58,['App'],['superb'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1611,UBL Digital,everything is super but i don't like this updated program because I have not enough space . it should be updated from day to start.,5,10/07/2025 13:51,['updated program'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1612,UBL Digital,Very good app,5,10/07/2025 13:22,['app'],['good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1613,UBL Digital,Best application workings transfer mony aa,5,10/07/2025 13:22,['application workings transfer'],['Best'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1614,UBL Digital,"Masha Allah, it is a great application.",5,10/07/2025 13:21,['Masha Allah'],['great'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1615,UBL Digital,very good service,5,10/07/2025 13:09,['service'],['good'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1616,UBL Digital,BEST BANKING APPLICATION,5,10/07/2025 12:01,['BANKING APPLICATION'],['BEST'],['positive'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1617,UBL Digital,good 👍,5,10/07/2025 11:38,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1618,UBL Digital,very good app very fast,5,10/07/2025 11:16,['app'],['good'],['positive'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1619,UBL Digital,Extremely good UI 👍,5,10/07/2025 10:03,['UI'],['good'],['positive'],['OS#GENERAL'],['SYSTEM_UI']
1620,UBL Digital,good 👍,5,10/07/2025 10:03,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1621,UBL Digital,ok,5,10/07/2025 8:16,['NULL'],['ok'],['neutral'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1622,UBL Digital,Exceptional app with super friendly user interface. No one can provide this other than UBL.,5,10/07/2025 6:08,"['app', 'user interface']","['Exceptional', 'friendly']","['positive', 'positive']","['SOFTWARE#GENERAL', 'SOFTWARE#GENERAL']","['APP#FEATURES', 'APP#FEATURES']"
1623,UBL Digital,"UBL Online Application System It's Amazing, Every Features Is Very Good & Very Easy...❤️💯❤️ Thanks Ubl For Your Good Service...✅👍👌",5,10/07/2025 3:40,"['UBL Online Application System', 'Features']","['Amazing', 'Good']","['positive', 'positive']","['SOFTWARE#GENERAL', 'SOFTWARE#GENERAL']","['APP#FEATURES', 'APP#FEATURES']"
1624,UBL Digital,outstanding service ui and ix design interface is mind blowing nano second fast service,5,10/07/2025 0:39,['service'],['outstanding'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1625,UBL Digital,very good work always,5,10/07/2025 0:32,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1626,UBL Digital,absolutely marvellous aap,5,09/07/2025 23:50,['aap'],['marvelous'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1627,UBL Digital,I found the app very helpful and productive,1,09/07/2025 23:07,['app'],['helpful'],['positive'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1628,UBL Digital,Good Experience,5,09/07/2025 22:12,['Experience'],['Good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1629,UBL Digital,Amazing app. digital banking at its best,5,09/07/2025 22:08,['app. digital banking'],['Amazing'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1630,UBL Digital,great app and good service,5,09/07/2025 20:57,"['app', 'service']","['great', 'good']","['positive', 'positive']","['SOFTWARE#GENERAL', 'SERVICE#GENERAL']","['APP#FEATURES', 'BRANCH_SERVICE']"
1631,UBL Digital,one of the best digital app in the world another thing is best bank best social worker best bank in all over the world,5,09/07/2025 20:28,"['digital app', 'social worker', 'bank']","['best', 'best', 'best']","['positive', 'positive', 'positive']","['SOFTWARE#GENERAL', 'SERVICE#GENERAL', 'SUPPORT#GENERAL']","['APP#FEATURES', 'BRANCH_SERVICE', 'CUSTOMER_SUPPORT']"
1632,UBL Digital,good,5,09/07/2025 20:14,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1633,UBL Digital,GOOD APP AND GOOD BANK 🏦 KEEP IT UP,5,09/07/2025 19:49,"['APP', 'BANK']","['GOOD APP', 'good']","['positive', 'positive']","['SOFTWARE#GENERAL', 'SUPPORT#GENERAL']","['APP#FEATURES', 'CUSTOMER_SUPPORT']"
1634,UBL Digital,slow service,1,09/07/2025 19:42,['service'],['slow'],['negative'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1635,UBL Digital,amazing app weldone ubl,1,09/07/2025 18:57,['app'],['amazing'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1636,UBL Digital,"I activated my UBL debit card through a call, and without any usage or prior notification, Rs. 2,900 plus Rs. 435 FED was deducted the very next day. This is extremely unfair to customers. Such charges should be informed in advance and taken only with proper consent. UBL must improve its transparency and customer service. Deducting money without notice is not acceptable. Kindly look into this matter seriously.",1,09/07/2025 18:04,"['debit card', 'charges']","['unfair', 'not acceptable']","['negative', 'negative']","['SUPPORT#GENERAL', 'CHARTER#GENERAL']","['CUSTOMER_SUPPORT', 'FEES_POLICY_COMPLAINTS']"
1637,UBL Digital,Very nice app for money send and receive on this Digital App,5,09/07/2025 16:32,['app'],['nice'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1638,UBL Digital,Good,5,09/07/2025 14:56,['NULL'],['Good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1639,UBL Digital,good 👍,5,09/07/2025 14:40,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1640,UBL Digital,Very good app,5,09/07/2025 14:17,['app'],['good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1641,UBL Digital,Vvv Good 👍 Work,5,09/07/2025 14:04,['Vvv'],['Good'],['positive'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1642,UBL Digital,it's best app for transaction,5,09/07/2025 13:48,['app'],['best'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1643,UBL Digital,Thank glad full,5,09/07/2025 13:25,['NULL'],['glad'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1644,UBL Digital,fast and easier app thanx ubl,5,09/07/2025 13:11,['app'],['fast'],['positive'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1645,UBL Digital,one of my favorite ubl,5,09/07/2025 12:27,['ubl'],['favorite'],['positive'],['COMPANY#GENERAL'],['BANK_REPUTATION']
1646,UBL Digital,excellent 👌,5,09/07/2025 11:34,['NULL'],['excellent'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1647,UBL Digital,pathetic service . education icon is not working,5,09/07/2025 10:09,"['service', 'education icon']","['pathetic', 'NULL']","['negative', 'negative']","['SERVICE#GENERAL', 'SOFTWARE#OPERATION_PERFORMANCE']","['BRANCH_SERVICE', 'APP#PERFORMANCE']"
1648,UBL Digital,good,5,09/07/2025 4:58,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1649,UBL Digital,mera pichly 10years se account h sb kuch every thing or powerful h lakin Loan ki option nai h baki banks my Loan options h kindly I will request Loan option is my Add Kary,5,09/07/2025 3:17,['NULL'],['NULL'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
